"Player Position X {0.100}","Player Position Y {0.100}","Player Position Z {0.100}","Head Rotation X {0.100}","Head Rotation Y {0.100}","Head Rotation Z {0.100}","Player Height {0.100}","Object Viewed by Player {0.100}","Simulation Timings {0.200}"
1.136,0.000,9.928,13.333,252.923,357.146,1.334,"Emergency_door_south_door_right from [350.39] to [351.97]",
1.086,0.000,9.925,14.927,252.892,356.747,1.331,,
1.086,0.000,9.925,19.803,254.388,356.731,1.320,,
1.086,0.000,9.925,24.250,258.410,357.952,1.308,,
1.086,0.000,9.925,24.370,253.454,356.230,1.308,,
1.086,0.000,9.925,25.337,242.010,352.434,1.305,,
1.086,0.000,9.925,26.478,236.691,350.873,1.302,,
1.086,0.000,9.925,26.517,235.679,350.915,1.301,,
1.086,0.000,9.925,26.495,232.020,350.275,1.301,,
1.086,0.000,9.925,25.755,229.846,351.250,1.302,,
1.086,0.000,9.925,24.883,223.466,349.995,1.303,,
1.086,0.000,9.925,24.610,221.063,349.778,1.304,,
1.086,0.000,9.925,23.767,217.124,349.189,1.305,,
1.086,0.000,9.925,23.723,214.767,349.456,1.306,,
1.086,0.000,9.925,23.785,213.251,350.195,1.306,,
1.086,0.000,9.925,23.412,210.795,349.849,1.306,,
1.086,0.000,9.925,23.545,208.721,349.240,1.306,,
1.086,0.000,9.925,23.870,209.996,349.706,1.305,,
1.086,0.000,9.925,23.749,210.685,350.165,1.305,,
1.086,0.000,9.925,23.816,212.680,350.875,1.306,,
1.086,0.000,9.925,23.980,217.581,352.470,1.306,,
1.086,0.000,9.925,24.419,228.592,356.144,1.306,,
1.086,0.000,9.925,24.416,240.249,359.106,1.306,,
1.086,0.000,9.925,24.459,250.219,1.721,1.306,,
1.086,0.000,9.925,24.545,261.744,4.483,1.305,,
1.086,0.000,9.925,25.030,265.322,3.617,1.305,,
1.086,0.000,9.925,25.959,266.957,2.660,1.302,,
1.086,0.000,9.925,26.949,269.907,2.941,1.300,,
1.086,0.000,9.925,26.826,273.003,3.416,1.300,,
1.086,0.000,9.925,26.424,277.020,3.678,1.301,,
1.086,0.000,9.925,25.998,282.669,4.593,1.301,,
1.086,0.000,9.925,26.159,286.751,5.071,1.300,,
1.086,0.000,9.925,26.085,290.269,5.284,1.300,,
1.086,0.000,9.925,25.619,294.866,6.084,1.301,,
1.086,0.000,9.925,25.238,296.090,6.184,1.301,,
1.086,0.000,9.925,25.876,297.979,6.190,1.299,,
1.086,0.000,9.925,27.158,296.356,5.932,1.296,,
1.086,0.000,9.925,28.706,295.345,4.757,1.292,,
1.086,0.000,9.925,29.701,297.890,5.878,1.289,,
1.086,0.000,9.925,29.603,300.358,6.548,1.288,,
1.086,0.000,9.925,29.573,304.246,6.499,1.288,,
1.086,0.000,9.925,29.512,310.231,7.453,1.287,,
1.086,0.000,9.925,29.155,313.229,8.135,1.288,,
1.086,0.000,9.925,29.291,311.942,7.391,1.287,,
1.086,0.000,9.925,29.509,309.691,6.403,1.287,,
1.086,0.000,9.925,30.225,309.185,6.369,1.286,,
1.086,0.000,9.925,29.901,309.990,6.405,1.286,,
1.086,0.000,9.925,30.090,310.224,6.182,1.286,,
1.086,0.000,9.925,30.488,310.867,6.069,1.285,,
1.086,0.000,9.925,30.547,310.104,5.750,1.284,,
1.086,0.000,9.925,30.839,309.314,5.368,1.284,,
1.086,0.000,9.925,31.012,307.840,4.983,1.284,,
1.086,0.000,9.925,31.631,305.352,3.443,1.283,,
1.086,0.000,9.925,31.556,303.284,2.148,1.284,,
1.086,0.000,9.925,31.212,301.976,1.039,1.285,,
1.086,0.000,9.925,30.340,296.295,357.879,1.287,,
1.086,0.000,9.925,29.222,290.568,355.488,1.290,,
1.086,0.000,9.925,28.360,284.903,353.641,1.293,,
1.086,0.000,9.925,27.967,282.292,353.570,1.294,,
1.086,0.000,9.925,26.851,277.320,352.925,1.298,,
1.086,0.000,9.925,27.148,276.049,351.889,1.297,,
1.086,0.000,9.925,27.605,274.660,351.922,1.296,,
1.086,0.000,9.925,27.824,273.329,351.910,1.295,,
1.086,0.000,9.925,27.961,270.943,351.382,1.295,,
1.086,0.000,9.925,27.816,268.595,351.153,1.295,,
1.086,0.000,9.925,27.103,264.429,350.441,1.296,,
1.093,0.000,9.999,27.302,263.447,350.429,1.296,,
1.060,0.000,10.033,27.491,261.818,350.548,1.296,,
1.021,0.000,10.143,27.314,261.295,350.586,1.296,,
0.974,0.000,10.262,27.360,261.592,350.747,1.296,,
0.929,0.000,10.389,27.451,262.511,351.065,1.296,,
0.888,0.000,10.521,27.335,264.688,352.039,1.296,,
0.861,0.000,10.662,27.264,270.885,355.449,1.297,,
0.846,0.000,10.804,27.105,273.912,357.328,1.297,,
0.827,0.000,10.950,26.581,272.266,356.934,1.299,,
0.785,0.000,11.063,26.284,269.817,356.062,1.299,,
0.724,0.000,11.178,25.979,265.105,355.226,1.300,,
0.637,0.000,11.280,24.374,248.148,352.291,1.303,,
0.595,0.000,11.194,24.194,238.027,350.498,1.304,,
0.643,0.000,11.075,23.580,223.084,348.528,1.304,,
0.745,0.000,10.965,23.546,208.381,348.145,1.305,,
0.860,0.000,10.881,24.707,200.682,348.231,1.302,,
0.992,0.000,10.803,25.610,195.091,348.374,1.301,,
1.095,0.000,10.749,27.030,189.778,348.321,1.297,,
1.195,0.000,10.699,27.375,188.107,348.569,1.296,,
1.297,0.000,10.650,27.050,187.022,349.229,1.296,,
1.297,0.000,10.650,26.977,187.325,349.997,1.297,,
1.297,0.000,10.650,26.829,189.566,350.990,1.298,,
1.297,0.000,10.650,26.037,192.169,352.051,1.300,,
1.297,0.000,10.650,25.490,192.619,352.716,1.302,,
1.297,0.000,10.650,25.140,193.373,353.053,1.303,,
1.297,0.000,10.650,24.767,194.640,352.873,1.304,,
1.297,0.000,10.650,24.475,198.187,353.498,1.304,,
1.297,0.000,10.650,25.209,202.077,355.535,1.304,,
1.297,0.000,10.650,24.344,205.094,356.437,1.306,,
1.297,0.000,10.650,24.171,212.403,358.332,1.306,,
1.297,0.000,10.650,24.581,217.747,0.225,1.305,,
1.297,0.000,10.650,23.988,225.275,2.134,1.307,,
1.297,0.000,10.650,23.402,233.220,2.866,1.308,,
1.297,0.000,10.650,23.698,241.178,4.139,1.307,,
1.297,0.000,10.650,23.887,248.434,5.729,1.306,,
1.297,0.000,10.650,24.047,255.254,7.097,1.305,,
1.297,0.000,10.650,24.070,256.495,7.362,1.305,,
1.297,0.000,10.650,24.317,254.573,6.806,1.305,,
1.297,0.000,10.650,24.661,252.889,6.250,1.304,,
1.297,0.000,10.650,25.084,248.003,3.997,1.304,,
1.297,0.000,10.650,25.765,241.971,0.676,1.303,,
1.297,0.000,10.650,26.612,235.878,357.493,1.301,,
1.297,0.000,10.650,25.974,233.979,356.207,1.303,,
1.297,0.000,10.650,25.587,230.024,354.901,1.303,,
1.297,0.000,10.650,24.858,223.581,352.882,1.305,,
1.297,0.000,10.650,24.243,218.168,351.188,1.306,,
1.297,0.000,10.650,23.296,212.044,349.866,1.308,,
1.297,0.000,10.650,23.602,210.144,348.653,1.306,,
1.260,0.000,10.694,24.232,210.060,349.638,1.305,,
1.214,0.000,10.685,24.246,208.409,349.679,1.305,,
1.214,0.000,10.685,24.096,206.497,349.230,1.305,,
1.214,0.000,10.685,24.140,205.738,349.277,1.305,,
1.214,0.000,10.685,24.290,205.632,349.639,1.305,,
1.214,0.000,10.685,24.413,205.863,349.842,1.305,,
1.214,0.000,10.685,24.394,205.987,350.002,1.305,,
1.214,0.000,10.685,24.842,206.129,350.155,1.304,,
1.214,0.000,10.685,24.281,205.857,349.922,1.305,,
1.214,0.000,10.685,23.899,206.557,349.625,1.306,,
1.214,0.000,10.685,24.331,207.147,349.816,1.304,,
1.214,0.000,10.685,24.646,206.314,350.256,1.304,,
1.214,0.000,10.685,23.688,205.874,350.391,1.306,,
1.214,0.000,10.685,23.008,207.119,350.520,1.307,,
1.214,0.000,10.685,22.212,207.722,350.934,1.308,,
1.214,0.000,10.685,20.754,207.656,351.375,1.310,,
1.214,0.000,10.685,19.241,205.545,351.650,1.312,,
1.214,0.000,10.685,18.119,203.407,350.622,1.314,,
1.214,0.000,10.685,19.021,203.830,350.174,1.311,,
1.214,0.000,10.685,19.619,203.539,350.253,1.309,,
1.214,0.000,10.685,19.654,201.165,350.294,1.309,,
1.214,0.000,10.685,20.640,199.433,351.299,1.306,,
1.214,0.000,10.685,21.968,202.244,353.084,1.304,,
1.214,0.000,10.685,23.834,209.626,355.627,1.301,,
1.214,0.000,10.685,24.826,213.876,356.257,1.299,,
1.214,0.000,10.685,24.694,217.627,357.026,1.300,,
1.214,0.000,10.685,25.341,219.224,358.724,1.299,,
1.214,0.000,10.685,25.513,218.797,358.262,1.298,,
1.214,0.000,10.685,26.366,218.992,358.040,1.297,,
1.214,0.000,10.685,26.830,219.690,357.931,1.295,,
1.214,0.000,10.685,27.677,220.724,357.722,1.292,,
1.214,0.000,10.685,28.370,223.030,358.013,1.290,,
1.214,0.000,10.685,27.838,224.611,357.725,1.291,,
1.214,0.000,10.685,26.758,226.040,358.131,1.293,,
1.214,0.000,10.685,27.002,224.598,357.891,1.292,,
1.214,0.000,10.685,27.134,222.506,356.494,1.292,,
1.214,0.000,10.685,27.254,222.657,356.470,1.292,,
1.214,0.000,10.685,27.447,221.294,355.598,1.292,,
1.214,0.000,10.685,27.504,220.568,355.336,1.292,,
1.214,0.000,10.685,27.412,222.078,356.775,1.293,,
1.214,0.000,10.685,27.674,225.128,358.428,1.293,,
1.214,0.000,10.685,27.804,229.108,0.100,1.293,,
1.214,0.000,10.685,27.543,231.466,0.435,1.294,,
1.214,0.000,10.685,26.685,237.888,1.590,1.295,,
1.214,0.000,10.685,26.527,241.694,3.131,1.295,,
1.214,0.000,10.685,25.795,247.675,5.121,1.296,,
1.214,0.000,10.685,24.750,255.518,7.103,1.298,,
1.214,0.000,10.685,24.548,257.141,7.112,1.298,,
1.214,0.000,10.685,23.965,260.316,7.338,1.300,,
1.214,0.000,10.685,23.624,265.098,8.141,1.300,,
1.214,0.000,10.685,23.341,268.685,8.613,1.300,,
1.214,0.000,10.685,23.266,272.382,8.800,1.300,,
1.214,0.000,10.685,23.541,274.524,8.200,1.300,,
1.214,0.000,10.685,23.757,274.291,7.928,1.300,,
1.214,0.000,10.685,24.067,273.908,7.491,1.299,,
1.214,0.000,10.685,24.299,272.714,6.895,1.299,,
1.214,0.000,10.685,24.198,267.850,5.204,1.301,,
1.214,0.000,10.685,23.794,256.459,0.532,1.302,,
1.214,0.000,10.685,23.486,245.104,357.335,1.303,,
1.214,0.000,10.685,19.261,221.055,352.717,1.312,,
1.214,0.000,10.685,17.772,214.494,351.358,1.316,,
1.214,0.000,10.685,13.429,204.781,350.058,1.326,,
1.185,0.000,10.682,11.080,202.434,350.774,1.332,,
1.151,0.000,10.644,8.224,197.143,352.579,1.340,,
