"Player Position X {0.100}","Player Position Y {0.100}","Player Position Z {0.100}","Head Rotation X {0.100}","Head Rotation Y {0.100}","Head Rotation Z {0.100}","Player Height {0.100}","Object Viewed by Player {0.100}","Simulation Timings {0.200}"
1.325,0.000,2.943,38.279,263.183,357.335,1.488,"EndZone_North from [167.33] to [169.08]",
1.325,0.000,2.943,37.535,263.323,357.197,1.491,"Stairs_north_walls from [169.08] to [169.20]",
1.325,0.000,2.943,38.491,264.962,357.168,1.488,,
1.325,0.000,2.943,39.969,274.253,359.314,1.484,,
1.325,0.000,2.943,40.704,290.099,3.876,1.485,,
1.325,0.000,2.943,40.996,304.618,8.386,1.479,,
1.325,0.000,2.943,40.833,310.798,8.505,1.478,,
1.325,0.000,2.943,41.325,314.610,7.843,1.479,,
1.325,0.000,2.943,42.859,313.895,7.376,1.475,,
1.325,0.000,2.943,45.648,310.628,6.325,1.468,,
1.325,0.000,2.943,44.726,303.195,3.732,1.470,,
1.325,0.000,2.943,43.955,296.069,1.029,1.471,,
1.325,0.000,2.943,46.096,292.755,359.429,1.468,,
1.325,0.000,2.943,45.195,292.593,358.278,1.471,,
1.325,0.000,2.943,43.086,293.758,358.415,1.481,,
1.325,0.000,2.943,39.795,296.600,358.196,1.487,,
1.325,0.000,2.943,39.731,301.242,0.186,1.483,,
1.325,0.000,3.025,44.090,302.312,2.295,1.474,,
1.325,0.000,3.025,41.216,300.945,0.758,1.481,,
1.325,0.000,3.025,39.271,296.763,358.801,1.487,,
1.325,0.000,3.025,36.988,291.767,356.984,1.492,,
1.325,0.000,3.025,32.075,285.783,355.802,1.506,,
1.190,0.000,3.070,26.864,280.176,355.385,1.517,,
1.051,0.000,3.104,20.406,274.343,354.444,1.525,,
0.908,0.000,3.129,18.106,269.876,354.720,1.535,,
0.765,0.000,3.144,15.447,266.793,354.178,1.539,,
0.621,0.000,3.157,14.657,265.745,354.662,1.540,,
0.477,0.000,3.163,13.096,262.377,357.043,1.542,,
0.332,0.000,3.160,14.022,258.804,357.728,1.541,,
0.189,0.000,3.147,12.890,254.428,357.210,1.547,,
0.048,0.000,3.121,12.770,249.218,357.438,1.549,,
-0.038,0.000,3.018,14.039,242.064,357.580,1.546,,
-0.029,0.000,2.875,15.786,235.005,358.643,1.547,,
-0.029,0.000,2.875,15.840,228.969,358.135,1.546,,
-0.029,0.000,2.875,16.539,222.010,355.685,1.542,,
-0.133,0.000,2.849,19.164,238.141,358.512,1.538,,
-0.268,0.000,2.869,19.572,261.974,5.888,1.537,,
-0.371,0.000,2.912,18.745,264.959,6.583,1.539,,
-0.371,0.000,2.912,17.639,262.304,5.515,1.542,,
-0.371,0.000,2.912,20.505,261.869,5.255,1.537,,
-0.371,0.000,2.912,29.727,266.513,5.824,1.516,,
-0.371,0.000,2.912,32.467,270.422,7.178,1.508,,
-0.371,0.000,2.912,32.760,267.725,6.669,1.507,,
-0.394,0.000,2.929,34.061,252.954,0.238,1.505,,
-0.514,0.000,3.001,34.632,246.173,355.879,1.503,,
-0.650,0.000,3.063,34.609,248.715,357.173,1.503,,
-0.755,0.000,3.152,35.022,261.956,5.306,1.502,,
-0.830,0.000,3.274,35.012,266.832,8.253,1.502,,
-0.898,0.000,3.402,34.768,269.535,9.925,1.502,,
-0.967,0.000,3.524,35.451,269.974,9.887,1.500,,
-1.021,0.000,3.457,35.548,256.392,3.845,1.501,,
-1.036,0.000,3.401,34.530,235.884,356.085,1.503,,
-1.036,0.000,3.401,33.562,230.568,354.702,1.504,,
-1.036,0.000,3.401,32.244,224.232,353.087,1.506,,
-1.036,0.000,3.401,31.839,216.592,351.599,1.506,,
-1.036,0.000,3.401,31.756,212.944,351.810,1.506,,
-1.067,0.000,3.397,32.300,212.710,352.454,1.504,,
-1.146,0.000,3.446,34.243,229.449,2.172,1.500,,
-1.146,0.000,3.542,34.528,241.140,8.454,1.500,,
-1.146,0.000,3.649,33.874,245.397,9.246,1.496,,
-1.142,0.000,3.743,32.819,251.000,10.339,1.501,,
-1.153,0.000,3.860,31.094,257.855,12.035,1.503,,
-1.170,0.000,3.994,31.150,261.702,13.357,1.503,,
-1.210,0.000,4.129,31.921,262.059,12.754,1.502,,
-1.245,0.000,4.265,32.930,261.915,12.116,1.500,,
-1.306,0.000,4.396,34.851,254.167,8.646,1.496,,
-1.315,0.000,4.423,36.063,250.638,6.811,1.493,,
-1.315,0.000,4.423,36.341,252.073,7.944,1.492,,
-1.315,0.000,4.423,35.513,253.776,7.828,1.495,,
-1.315,0.000,4.423,34.898,257.912,8.985,1.495,,
-1.315,0.000,4.423,34.919,263.287,10.295,1.495,,
-1.315,0.000,4.423,34.643,267.375,12.376,1.494,,
-1.315,0.000,4.423,34.443,269.359,12.640,1.495,,
-1.315,0.000,4.423,34.085,272.606,13.430,1.495,,
-1.315,0.000,4.423,34.293,263.926,9.990,1.497,,
-1.315,0.000,4.423,34.555,234.331,0.114,1.497,,
-1.315,0.000,4.423,32.549,206.895,352.321,1.499,,
-1.315,0.000,4.423,31.080,193.826,351.223,1.503,,
-1.315,0.000,4.423,29.992,191.195,354.134,1.503,,
-1.315,0.000,4.423,28.357,186.058,355.098,1.508,,
-1.314,0.000,4.419,27.809,181.483,355.218,1.514,,
-1.315,0.000,4.363,28.276,178.654,355.918,1.510,,
-1.321,0.000,4.255,28.211,173.834,356.200,1.513,,
-1.248,0.000,4.140,29.761,173.030,354.058,1.504,,
-1.228,0.000,4.118,31.809,178.743,356.894,1.502,,
-1.228,0.000,4.118,32.291,190.881,0.705,1.501,,
-1.228,0.000,4.118,32.750,195.470,1.719,1.502,,
-1.228,0.000,4.118,33.264,194.257,1.200,1.500,,
-1.228,0.000,4.118,33.402,189.593,1.760,1.500,,
-1.228,0.000,4.118,34.174,177.772,2.190,1.498,,
-1.228,0.000,4.118,35.275,167.915,359.003,1.495,,
-1.228,0.000,4.118,35.458,165.996,358.744,1.495,,
-1.228,0.000,4.118,35.935,165.802,359.701,1.493,,
-1.228,0.000,4.118,35.640,165.236,359.456,1.495,,
-1.228,0.000,4.118,34.625,173.728,1.690,1.497,,
-1.197,0.000,3.981,35.149,183.428,5.906,1.496,,
-1.157,0.000,3.843,35.509,184.687,5.607,1.495,,
-1.138,0.000,3.789,35.439,185.294,5.235,1.495,,
-1.138,0.000,3.789,34.494,191.838,6.876,1.497,,
-1.138,0.000,3.789,33.503,198.530,8.044,1.500,,
-1.138,0.000,3.789,33.011,200.477,8.049,1.501,,
-1.138,0.000,3.789,32.870,201.621,8.032,1.501,,
-1.138,0.000,3.789,33.247,201.055,7.681,1.500,,
-1.138,0.000,3.789,33.391,200.873,7.226,1.500,,
-1.138,0.000,3.789,33.831,201.432,7.519,1.499,,
-1.138,0.000,3.789,34.382,201.981,7.564,1.497,,
-1.138,0.000,3.789,34.324,203.782,7.790,1.497,,
-1.138,0.000,3.789,33.518,206.738,8.595,1.499,,
-1.138,0.000,3.789,32.488,211.203,9.976,1.501,,
-1.138,0.000,3.789,32.052,214.294,10.906,1.501,,
-1.138,0.000,3.789,32.424,215.844,10.665,1.500,,
-1.138,0.000,3.789,31.383,215.488,10.477,1.503,,
-1.138,0.000,3.789,31.825,213.177,9.917,1.501,,
-1.138,0.000,3.789,33.076,211.168,8.914,1.498,,
-1.138,0.000,3.789,33.516,209.484,7.581,1.497,,
-1.138,0.000,3.789,33.622,213.774,9.063,1.495,,
-1.138,0.000,3.789,32.940,219.503,11.217,1.496,,
-1.138,0.000,3.789,33.162,220.570,11.197,1.495,,
-1.138,0.000,3.789,33.820,219.725,10.610,1.494,,
-1.138,0.000,3.789,34.363,222.045,11.367,1.494,,
-1.138,0.000,3.789,34.415,224.133,12.431,1.493,,
-1.138,0.000,3.789,34.630,225.260,12.495,1.493,,
-1.138,0.000,3.789,34.672,225.729,12.869,1.493,,
-1.138,0.000,3.789,35.287,225.830,12.503,1.491,,
-1.138,0.000,3.789,35.618,224.599,11.620,1.491,,
-1.138,0.000,3.789,36.254,221.387,10.480,1.490,,
-1.138,0.000,3.789,36.343,220.043,10.252,1.490,,
-1.138,0.000,3.789,36.021,219.488,10.247,1.490,,
-1.138,0.000,3.789,36.289,219.205,10.156,1.490,,
-1.138,0.000,3.789,36.329,219.707,9.686,1.490,,
-1.138,0.000,3.789,36.769,220.305,10.308,1.489,,
-1.138,0.000,3.789,36.686,219.913,9.606,1.489,,
-1.138,0.000,3.789,37.049,219.609,9.864,1.488,,
-1.138,0.000,3.789,37.087,219.123,9.384,1.488,,
-1.138,0.000,3.789,36.938,220.901,10.198,1.488,,
-1.138,0.000,3.789,35.563,225.318,12.152,1.490,,
-1.138,0.000,3.789,34.508,230.981,14.330,1.491,,
-1.138,0.000,3.789,33.898,232.789,14.329,1.493,,
-1.138,0.000,3.789,34.155,233.961,14.367,1.492,,
-1.138,0.000,3.789,34.490,234.402,13.938,1.492,,
-1.138,0.000,3.789,34.779,232.438,12.812,1.492,,
-1.138,0.000,3.789,34.868,231.890,12.262,1.492,,
-1.138,0.000,3.789,35.365,235.977,14.025,1.490,,
-1.138,0.000,3.789,34.929,238.047,14.781,1.490,,
-1.138,0.000,3.789,35.085,238.776,15.053,1.490,,
-1.138,0.000,3.789,35.336,234.227,13.804,1.490,,
-1.138,0.000,3.789,36.328,218.993,9.856,1.490,,
-1.138,0.000,3.789,37.501,200.157,5.979,1.488,,
-1.138,0.000,3.789,37.346,174.207,358.621,1.487,,
-1.138,0.000,3.789,37.190,148.546,351.589,1.486,,
