"Player Position X {0.100}","Player Position Y {0.100}","Player Position Z {0.100}","Head Rotation X {0.100}","Head Rotation Y {0.100}","Head Rotation Z {0.100}","Player Height {0.100}","Object Viewed by Player {0.100}","Simulation Timings {0.200}"
0.229,0.000,9.270,10.929,311.613,4.015,1.354,"Emergency_door_north_door_right from [225.92] to [226.89]",
0.221,0.000,9.199,11.426,296.368,2.719,1.356,"Emergency_door_north_door_left from [226.89] to [227.76]",
0.233,0.000,9.140,12.078,275.342,1.351,1.357,"Emergency_door_north_door_right from [227.76] to [228.26]",
0.267,0.000,9.094,12.562,250.661,0.358,1.358,,
0.316,0.000,9.066,13.270,224.971,359.156,1.359,,
0.373,0.000,9.045,13.329,206.709,357.844,1.359,,
0.431,0.000,9.043,13.677,185.195,356.607,1.358,,
0.494,0.000,9.039,14.407,175.335,356.376,1.356,,
0.565,0.000,9.035,15.345,166.984,356.647,1.353,,
0.633,0.000,9.026,16.104,164.998,356.767,1.351,,
0.679,0.000,8.994,16.630,168.482,357.044,1.350,,
0.703,0.000,8.955,15.614,173.566,357.188,1.352,,
0.711,0.000,8.907,13.703,177.382,357.126,1.357,,
0.717,0.000,8.854,12.349,180.679,357.108,1.360,,
0.716,0.000,8.800,11.419,182.392,357.213,1.362,,
0.712,0.000,8.747,6.393,184.116,357.104,1.371,,
0.696,0.000,8.698,355.625,186.247,356.220,1.389,,
0.672,0.000,8.655,351.581,188.749,354.645,1.396,,
0.647,0.000,8.614,350.818,189.607,353.788,1.398,,
0.622,0.000,8.571,350.122,189.061,353.975,1.399,,
0.606,0.000,8.530,347.831,187.153,354.708,1.403,,
0.592,0.000,8.486,347.298,186.692,354.836,1.404,,
0.578,0.000,8.438,347.207,186.607,355.041,1.405,,
0.565,0.000,8.394,347.192,186.486,355.063,1.404,,
0.544,0.000,8.352,347.274,186.274,355.083,1.404,,
0.514,0.000,8.319,347.274,186.109,354.906,1.404,,
0.503,0.000,8.278,348.345,186.183,354.948,1.402,,
0.497,0.000,8.233,355.370,186.201,354.954,1.393,,
0.494,0.000,8.182,5.945,187.029,354.575,1.375,,
0.499,0.000,8.134,10.525,186.559,353.925,1.368,,
0.482,0.000,8.079,15.673,185.712,353.997,1.361,,
0.463,0.000,8.026,16.686,185.067,353.824,1.358,,
