"Player Position X {0.100}","Player Position Y {0.100}","Player Position Z {0.100}","Head Rotation X {0.100}","Head Rotation Y {0.100}","Head Rotation Z {0.100}","Player Height {0.100}","Object Viewed by Player {0.100}","Simulation Timings {0.200}"
0.516,0.000,4.428,1.090,165.091,9.299,1.495,,
0.516,0.000,4.428,0.092,162.830,9.634,1.496,,
0.516,0.000,4.428,359.196,159.267,10.052,1.498,,
0.516,0.000,4.428,357.990,156.327,11.287,1.500,,
0.516,0.000,4.428,357.602,153.161,11.717,1.501,,
0.516,0.000,4.428,357.981,149.440,12.233,1.500,,
0.516,0.000,4.428,357.995,146.532,12.358,1.500,,
0.516,0.000,4.428,359.008,141.933,11.968,1.498,,
0.516,0.000,4.428,0.259,134.424,11.823,1.496,,
0.516,0.000,4.428,1.727,124.609,11.731,1.493,,
0.516,0.000,4.428,2.492,115.698,11.265,1.492,,
0.516,0.000,4.428,3.008,109.475,11.536,1.490,,
0.516,0.000,4.428,3.003,110.548,10.423,1.490,,
0.516,0.000,4.428,3.644,123.142,7.958,1.491,,
0.516,0.000,4.428,2.404,135.242,5.582,1.494,,
0.516,0.000,4.428,1.252,134.474,5.074,1.496,,
0.516,0.000,4.428,0.286,133.454,5.775,1.497,,
0.516,0.000,4.428,358.140,137.798,5.386,1.502,,
0.516,0.000,4.428,354.537,138.493,6.397,1.508,,
0.516,0.000,4.428,353.841,135.502,8.193,1.508,,
0.516,0.000,4.428,353.977,134.749,8.550,1.508,,
0.516,0.000,4.428,353.210,134.682,8.473,1.509,,
0.516,0.000,4.428,352.951,134.411,8.870,1.509,,
0.516,0.000,4.428,353.082,136.300,8.427,1.508,,
0.516,0.000,4.428,354.146,142.174,7.223,1.507,,
0.516,0.000,4.428,356.162,149.504,5.210,1.505,,
0.516,0.000,4.428,358.319,157.797,3.084,1.503,,
0.447,0.000,4.463,0.009,164.185,1.695,1.501,,
0.356,0.000,4.575,2.169,167.411,1.613,1.498,,
0.273,0.000,4.696,3.830,166.123,2.306,1.495,,
0.188,0.000,4.812,5.349,161.873,2.921,1.492,,
0.106,0.000,4.924,6.917,159.461,3.330,1.489,,
0.044,0.000,5.055,8.227,158.639,4.203,1.486,,
-0.015,0.000,5.187,10.141,156.954,3.698,1.483,,
-0.078,0.000,5.324,11.456,155.144,3.695,1.480,,
-0.090,0.000,5.348,12.473,154.055,3.418,1.479,,
-0.090,0.000,5.348,12.981,152.843,3.628,1.478,,
-0.090,0.000,5.348,13.737,151.554,3.628,1.476,,
-0.090,0.000,5.348,14.702,150.689,3.452,1.474,,
-0.090,0.000,5.348,15.220,150.616,3.458,1.473,,
-0.090,0.000,5.348,15.055,151.808,3.219,1.474,,
-0.090,0.000,5.348,14.720,155.304,3.126,1.475,,
-0.090,0.000,5.348,14.115,156.436,2.817,1.476,,
-0.090,0.000,5.348,12.233,154.252,2.524,1.479,,
-0.090,0.000,5.348,9.354,150.525,3.129,1.484,,
-0.090,0.000,5.348,6.967,147.839,3.634,1.488,,
-0.090,0.000,5.348,6.105,155.958,3.395,1.490,,
-0.090,0.000,5.348,5.391,171.684,3.060,1.492,,
-0.090,0.000,5.348,5.366,182.052,3.294,1.492,,
-0.090,0.000,5.348,6.512,189.010,3.450,1.490,,
-0.090,0.000,5.348,6.381,192.008,3.393,1.490,,
-0.111,0.000,5.497,6.771,191.504,3.701,1.490,,
-0.100,0.000,5.609,7.448,189.680,4.200,1.489,,
-0.054,0.000,5.687,8.591,187.505,4.451,1.486,,
0.034,0.000,5.756,11.000,183.219,4.826,1.482,,
0.113,0.000,5.787,11.837,182.361,4.151,1.480,,
0.185,0.000,5.765,13.380,184.360,3.594,1.478,,
0.228,0.000,5.714,15.499,186.902,3.187,1.473,,
0.283,0.000,5.613,20.052,190.150,2.158,1.465,,
0.324,0.000,5.518,22.767,192.303,1.489,1.460,,
0.372,0.000,5.395,24.533,194.839,1.143,1.457,,
0.409,0.000,5.277,27.005,198.976,1.659,1.452,,
0.425,0.000,5.215,28.945,203.209,2.213,1.448,,
0.425,0.000,5.215,31.308,210.094,3.022,1.443,,
0.425,0.000,5.215,32.108,212.716,2.942,1.442,,
0.425,0.000,5.215,32.959,217.319,3.270,1.441,,
0.425,0.000,5.215,33.022,219.140,3.321,1.440,,
0.425,0.000,5.215,32.968,220.494,3.463,1.440,,
0.425,0.000,5.215,32.620,220.771,3.598,1.441,,
0.425,0.000,5.215,32.526,221.028,3.566,1.441,,
0.425,0.000,5.215,32.355,222.201,3.893,1.441,,
0.425,0.000,5.215,32.262,223.654,4.149,1.441,,
0.425,0.000,5.215,32.081,224.952,4.493,1.441,,
0.425,0.000,5.215,32.105,225.478,4.792,1.441,,
0.425,0.000,5.215,31.985,225.484,4.694,1.442,,
0.425,0.000,5.215,31.916,225.556,4.654,1.442,,
0.425,0.000,5.215,31.754,225.454,4.538,1.442,,
0.425,0.000,5.215,31.698,225.376,4.458,1.442,,
0.425,0.000,5.215,31.598,225.568,4.543,1.442,,
0.425,0.000,5.215,31.614,225.327,4.548,1.443,,
0.425,0.000,5.215,31.519,225.057,4.573,1.443,,
0.425,0.000,5.215,30.573,222.051,4.335,1.445,,
0.425,0.000,5.215,28.867,216.899,3.954,1.449,,
0.425,0.000,5.215,27.050,211.520,3.686,1.452,,
0.429,0.000,5.208,24.638,205.183,3.419,1.457,,
0.440,0.000,5.196,22.394,202.064,3.529,1.461,,
0.454,0.000,5.181,20.390,201.025,3.463,1.465,,
0.468,0.000,5.158,18.580,200.978,3.496,1.469,,
0.480,0.000,5.124,15.234,201.911,3.796,1.475,,
0.487,0.000,5.089,9.998,204.978,4.233,1.484,,
0.492,0.000,5.051,8.727,207.498,4.422,1.487,,
0.496,0.000,5.015,7.663,208.369,4.633,1.489,,
0.484,0.000,4.985,4.690,207.878,4.458,1.494,,
0.407,0.000,4.978,0.573,210.362,5.211,1.501,,
0.407,0.000,4.978,357.607,213.653,5.577,1.506,,
0.407,0.000,4.978,357.433,214.924,5.240,1.506,,
0.407,0.000,4.978,357.548,214.219,5.247,1.505,,
0.407,0.000,4.978,358.210,211.568,6.317,1.504,,
0.411,0.000,4.965,359.632,205.262,7.154,1.501,,
0.429,0.000,4.949,1.468,196.625,7.262,1.498,,
0.442,0.000,4.926,3.292,189.129,6.968,1.494,,
0.457,0.000,4.901,4.106,186.649,6.930,1.493,,
0.477,0.000,4.872,5.000,186.603,6.148,1.491,,
0.441,0.000,4.794,4.837,184.171,5.386,1.492,,
0.402,0.000,4.730,2.993,178.123,4.675,1.495,,
0.214,0.000,4.480,0.022,171.480,4.403,1.499,,
0.257,0.000,4.463,358.464,162.402,4.892,1.501,,
0.338,0.000,4.368,357.889,153.194,5.424,1.502,,
0.386,0.000,4.362,358.740,148.248,5.242,1.500,,
0.497,0.000,4.302,359.539,151.651,4.471,1.499,,
0.764,0.000,4.243,1.360,161.470,2.937,1.496,,
0.778,0.000,4.231,3.278,170.386,1.311,1.494,,
0.797,0.000,4.204,5.573,177.305,0.203,1.490,,
0.822,0.000,4.171,7.538,182.002,359.349,1.487,,
0.833,0.000,4.135,9.614,186.678,359.022,1.484,,
